"Subject" "Activity" "TimeBodyAccelerometerMean()-X" "TimeBodyAccelerometerMean()-Y" "TimeBodyAccelerometerMean()-Z" "TimeBodyAccelerometerStandardDeviation()-X" "TimeBodyAccelerometerStandardDeviation()-Y" "TimeBodyAccelerometerStandardDeviation()-Z" "TimeGravityAccelerometerMean()-X" "TimeGravityAccelerometerMean()-Y" "TimeGravityAccelerometerMean()-Z" "TimeGravityAccelerometerStandardDeviation()-X" "TimeGravityAccelerometerStandardDeviation()-Y" "TimeGravityAccelerometerStandardDeviation()-Z" "TimeBodyAccelerometerJerkMean()-X" "TimeBodyAccelerometerJerkMean()-Y" "TimeBodyAccelerometerJerkMean()-Z" "TimeBodyAccelerometerJerkStandardDeviation()-X" "TimeBodyAccelerometerJerkStandardDeviation()-Y" "TimeBodyAccelerometerJerkStandardDeviation()-Z" "TimeBodyGyroscopeMean()-X" "TimeBodyGyroscopeMean()-Y" "TimeBodyGyroscopeMean()-Z" "TimeBodyGyroscopeStandardDeviation()-X" "TimeBodyGyroscopeStandardDeviation()-Y" "TimeBodyGyroscopeStandardDeviation()-Z" "TimeBodyGyroscopeJerkMean()-X" "TimeBodyGyroscopeJerkMean()-Y" "TimeBodyGyroscopeJerkMean()-Z" "TimeBodyGyroscopeJerkStandardDeviation()-X" "TimeBodyGyroscopeJerkStandardDeviation()-Y" "TimeBodyGyroscopeJerkStandardDeviation()-Z" "TimeBodyAccelerometerMagnitudeMean()" "TimeBodyAccelerometerMagnitudeStandardDeviation()" "TimeGravityAccelerometerMagnitudeMean()" "TimeGravityAccelerometerMagnitudeStandardDeviation()" "TimeBodyAccelerometerJerkMagnitudeMean()" "TimeBodyAccelerometerJerkMagnitudeStandardDeviation()" "TimeBodyGyroscopeMagnitudeMean()" "TimeBodyGyroscopeMagnitudeStandardDeviation()" "TimeBodyGyroscopeJerkMagnitudeMean()" "TimeBodyGyroscopeJerkMagnitudeStandardDeviation()" "FrequencyBodyAccelerometerMean()-X" "FrequencyBodyAccelerometerMean()-Y" "FrequencyBodyAccelerometerMean()-Z" "FrequencyBodyAccelerometerStandardDeviation()-X" "FrequencyBodyAccelerometerStandardDeviation()-Y" "FrequencyBodyAccelerometerStandardDeviation()-Z" "FrequencyBodyAccelerometerMeanFreq()-X" "FrequencyBodyAccelerometerMeanFreq()-Y" "FrequencyBodyAccelerometerMeanFreq()-Z" "FrequencyBodyAccelerometerJerkMean()-X" "FrequencyBodyAccelerometerJerkMean()-Y" "FrequencyBodyAccelerometerJerkMean()-Z" "FrequencyBodyAccelerometerJerkStandardDeviation()-X" "FrequencyBodyAccelerometerJerkStandardDeviation()-Y" "FrequencyBodyAccelerometerJerkStandardDeviation()-Z" "FrequencyBodyAccelerometerJerkMeanFreq()-X" "FrequencyBodyAccelerometerJerkMeanFreq()-Y" "FrequencyBodyAccelerometerJerkMeanFreq()-Z" "FrequencyBodyGyroscopeMean()-X" "FrequencyBodyGyroscopeMean()-Y" "FrequencyBodyGyroscopeMean()-Z" "FrequencyBodyGyroscopeStandardDeviation()-X" "FrequencyBodyGyroscopeStandardDeviation()-Y" "FrequencyBodyGyroscopeStandardDeviation()-Z" "FrequencyBodyGyroscopeMeanFreq()-X" "FrequencyBodyGyroscopeMeanFreq()-Y" "FrequencyBodyGyroscopeMeanFreq()-Z" "FrequencyBodyAccelerometerMagnitudeMean()" "FrequencyBodyAccelerometerMagnitudeStandardDeviation()" "FrequencyBodyAccelerometerMagnitudeMeanFreq()" "FrequencyBodyAccelerometerJerkMagnitudeMean()" "FrequencyBodyAccelerometerJerkMagnitudeStandardDeviation()" "FrequencyBodyAccelerometerJerkMagnitudeMeanFreq()" "FrequencyBodyGyroscopeMagnitudeMean()" "FrequencyBodyGyroscopeMagnitudeStandardDeviation()" "FrequencyBodyGyroscopeMagnitudeMeanFreq()" "FrequencyBodyGyroscopeJerkMagnitudeMean()" "FrequencyBodyGyroscopeJerkMagnitudeStandardDeviation()" "FrequencyBodyGyroscopeJerkMagnitudeMeanFreq()" "Angle(TimeBodyAccelerometerMean,Gravity)" "Angle(TimeBodyAccelerometerJerkMean),GravityMean)" "Angle(TimeBodyGyroscopeMean,GravityMean)" "Angle(TimeBodyGyroscopeJerkMean,GravityMean)" "Angle(X,GravityMean)" "Angle(Y,GravityMean)" "Angle(Z,GravityMean)"
"19" "2" 0.262723676723577 -0.0214535726650407 -0.122663785723577 -0.693059422028455 -0.599531304788618 -0.726395020392683 -0.189158105447154 0.36377757195122 0.392133571154472 -0.945150304065041 -0.959042483252033 -0.93942607 0.079157883929187 0.0260012848411382 0.00963143562039024 -0.720409721804878 -0.66179672613252 -0.811356781544715 -0.00842321391987317 -0.108027523089431 0.0732105244796748 -0.794509618292683 -0.706386979772358 -0.692520987601626 -0.0976195430081301 -0.0363285333449593 -0.0577823070658537 -0.73651891476748 -0.824449839430894 -0.78808246772439 -0.646377229521057 -0.707737664317073 -0.646377229521057 -0.707737664317073 -0.701664101260163 -0.754129232642276 -0.663296713642276 -0.731026905447154 -0.786138604658537 -0.826474707398374 -0.708629913635041 -0.620077852284553 -0.736333626555285 -0.688215009053659 -0.614705358110163 -0.742542525626829 -0.282753888511545 0.203801706118618 0.214089425614472 -0.730419727460976 -0.68188643395935 -0.789482304861789 -0.735517737430894 -0.662860201334146 -0.832187159430894 0.00219770394308943 -0.0619238509052033 0.0179732537195122 -0.720631759686179 -0.729251511960163 -0.678711850949594 -0.819252096341463 -0.696447233936585 -0.725687637569106 0.171799149377561 -0.167848287350406 -0.0144418311065041 -0.681769226331707 -0.770299611382114 0.168001068998374 -0.722660508134959 -0.802287655609756 0.239133148809756 -0.745532218243902 -0.768760001056911 0.076956149095122 -0.817758257073171 -0.852160957479675 0.115504174104065 -0.00718320975178862 0.00957850426747968 -0.0606243027804878 -0.017022111495935 0.320999030406504 -0.206765134146341 -0.282059992357724
"19" "3" 0.272780438223214 -0.0151353257899196 -0.117626548408732 -0.42690836625 -0.436299717678571 -0.603716063839286 0.922419995446429 -0.220805746607143 0.0412255670913393 -0.960137161071429 -0.952781214910714 -0.938143672767857 0.0746045256607143 -0.00701003833955357 -0.00248393794883036 -0.452349733169643 -0.508863368127679 -0.649721744553571 -0.0880076211471429 -0.0315899845357143 0.103404778897321 -0.523458726928571 -0.615132102053571 -0.637129699517857 -0.0763070621142857 -0.04130620044375 -0.053135943993125 -0.573191525377679 -0.649121642303571 -0.600383347155089 -0.401583448392857 -0.4833989224375 -0.401583448392857 -0.4833989224375 -0.489454515910714 -0.48160634479375 -0.468260788071429 -0.52853033264375 -0.612034238741071 -0.656036694891964 -0.456546702410714 -0.448891655383929 -0.592749598847768 -0.416723632321429 -0.465749299071429 -0.645019784482143 -0.0848745835151786 -0.0192426342294643 0.119372208361607 -0.476870692267857 -0.535882776526786 -0.620257036357143 -0.476574554628571 -0.512775729185536 -0.677916270525893 0.0460220073401786 -0.208284582267857 -0.0220614288678571 -0.452416572991071 -0.584314816348214 -0.555679433799107 -0.548521394198214 -0.640175907919643 -0.702985095035714 -0.236086149430357 -0.15490060629375 -0.00615491039401786 -0.427246634821429 -0.599636211214286 0.0800181031428571 -0.450706215455357 -0.528058640280357 0.250324187299107 -0.553758862780357 -0.599387401985714 -0.104101991004464 -0.649682582080357 -0.690085837973214 0.106568530516964 0.0088143215125 0.0101365071951786 0.163426061559821 0.00750490009821429 -0.755041485625 0.236559564553571 -0.00532308229464286
"20" "1" 0.275667137948718 -0.0175462651142735 -0.110623155641026 -0.645375086179487 -0.314578942478632 -0.623815959623932 0.913779692051282 -0.108771759358974 0.0702494188982906 -0.979071853504274 -0.964812699316239 -0.943699146888889 0.0787833029230769 -0.0058107331025641 0.00366890762008547 -0.593504788586325 -0.441190917871795 -0.719840838119658 -0.0307412210641026 -0.0690077562071795 0.0733757072854701 -0.652276636393162 -0.504183400181197 -0.605761631333333 -0.0837928927299145 -0.0453886442880342 -0.0502205802769231 -0.661743451598291 -0.60824281234188 -0.651643061911111 -0.520266619918598 -0.597400648273504 -0.520266619918598 -0.597400648273504 -0.570844911231624 -0.539423883453846 -0.500101790562393 -0.54689457535812 -0.639472086606838 -0.615368353753846 -0.617752308722222 -0.357319191222222 -0.653199479632479 -0.657494364376068 -0.336340502769231 -0.63793074908547 -0.133999944458974 -0.00443248051145299 0.109289839547009 -0.614552621820513 -0.478989875324786 -0.699809185811966 -0.608114852073504 -0.437324246914188 -0.738380358717949 -0.0349908887076923 -0.277265213717692 -0.11346146571453 -0.58794141084359 -0.530638445419402 -0.583906831623077 -0.673958303299145 -0.49347086224188 -0.650927245760684 -0.0605980791666667 -0.176925834231795 -0.120420579949744 -0.535696513888034 -0.701441158119658 0.150283736208547 -0.524387488125983 -0.56218604699282 0.167279014207692 -0.56048438508735 -0.617885657512821 -0.0086071295042735 -0.629246012482222 -0.625091614164103 0.0846360612931624 0.0148932750010256 0.0254854967247863 -0.00517305697094017 -0.0383769551581197 -0.721189468974359 0.159117143826496 -0.0283873476320513
"20" "2" 0.24490378289916 -0.0203485609613445 -0.111452733357983 -0.599608926694118 -0.485686248017647 -0.654005194117647 0.063080212697479 0.28854961394958 0.217134330803529 -0.929844557647059 -0.95397956697479 -0.945466641512605 0.0868602542369748 0.00346176838705882 -0.0122888531110672 -0.642024153882353 -0.670054223117647 -0.782982931092437 0.0150076758764706 -0.129416106378151 0.0958323807487395 -0.77371617697479 -0.600847732104958 -0.476754510818487 -0.120454390608319 -0.0302928667302521 -0.0571009932268908 -0.76720819210084 -0.729732302689076 -0.672611915236975 -0.545256775838656 -0.621823847815126 -0.545256775838656 -0.621823847815126 -0.672216288798319 -0.662711408327731 -0.539256961218487 -0.658629192739496 -0.723254750336135 -0.755786487478992 -0.612033192971429 -0.564361937942353 -0.694409310252101 -0.5956179868 -0.480886243264706 -0.659274599201681 -0.313944858646218 0.090117631907563 0.111477615874059 -0.672006676351261 -0.692195160985714 -0.772824647647059 -0.643732552973109 -0.668404376310924 -0.791776623361345 -0.136919454370588 -0.225048721296639 -0.175745619427479 -0.721218667983193 -0.62564346787479 -0.506269213103361 -0.790954793697479 -0.589930033781513 -0.516221509785714 -0.0919767630288235 -0.156286598705882 -0.110258218877311 -0.632333738697479 -0.675471339840336 0.119062572615966 -0.651974846717647 -0.679944409747899 0.141451169961849 -0.677030302168067 -0.705666955319328 0.00865730098285714 -0.753665660252101 -0.77662989184874 0.165100311437815 0.00306711925966386 -0.0120704892008403 -0.101995404857143 0.00347124246218487 0.134655797647059 -0.192984717058824 -0.140461657632773
"20" "3" 0.284967059330508 -0.0148553237864407 -0.102004518154237 -0.569943920645763 -0.306294867118644 -0.626285044932203 0.91447132440678 -0.295062827627119 0.0330637413472034 -0.96610635720339 -0.938819920169492 -0.933763845338983 0.0737423705423729 0.00889824540762712 -0.00476317611666102 -0.645356368526271 -0.468339144220339 -0.738728847 -0.057400800864322 -0.0378987276644915 0.0874857898318644 -0.626737035228814 -0.615181827533898 -0.500411049720339 -0.0803885634067797 -0.0487532565423729 -0.0555205011949153 -0.665217025122881 -0.713837369618644 -0.585714956376271 -0.48603711129661 -0.497545988601695 -0.48603711129661 -0.497545988601695 -0.615175990704237 -0.56275282108839 -0.510893132405085 -0.533600168848983 -0.688708632550847 -0.67816640819661 -0.608186306389831 -0.355760437288136 -0.647062811435593 -0.556858872612034 -0.326150376355932 -0.645160609 -0.235064049736441 -0.120809857547458 0.0130986387067797 -0.669746483855331 -0.500381997238983 -0.725254338313559 -0.651980993338983 -0.470035901440678 -0.750917851449153 -0.111195430300678 -0.385682705262712 -0.231581386540085 -0.569046565373729 -0.616032159745763 -0.465815429667797 -0.647540930923729 -0.618547470898305 -0.558999391915254 -0.306083242944915 -0.258805719925424 -0.184358243244068 -0.511987456145763 -0.568226181366949 -0.0876038599305932 -0.576270756805932 -0.548924731473729 -0.0468408938033898 -0.582410380666102 -0.583152421720339 -0.20321035336 -0.693948150720339 -0.681034368284746 -0.099130840041017 -0.0120811891707627 0.020095441695678 0.0896571688355932 -0.0177080325169492 -0.708023922627119 0.287847815338983 -0.00122555007601695
"21" "1" 0.278163582627737 -0.0158281470645255 -0.109120625861314 -0.728375483751825 -0.579357766657737 -0.65938016050365 0.910612817007299 -0.127459412737226 -0.119089820773723 -0.98406981649635 -0.973581904671533 -0.969037227445255 0.076665275029927 0.00840126944927883 -0.00397324616737226 -0.657493210069781 -0.620586762480241 -0.773010389781022 -0.0297630702422336 -0.0629247435467153 0.0889167459868613 -0.77730658810219 -0.756808334963504 -0.724527059489051 -0.095710569150365 -0.0438612445056496 -0.0562385613007299 -0.704587113226277 -0.797334675255474 -0.800820233357664 -0.651621674080292 -0.71682057279562 -0.651621674080292 -0.71682057279562 -0.66794701970219 -0.643900809989051 -0.706794731386861 -0.757561757883212 -0.776470966715328 -0.785364446715328 -0.718420946153285 -0.587774877873723 -0.716343909635036 -0.732820059379562 -0.601284544945256 -0.656007564555474 -0.00597720419927007 0.124030796832482 0.115520584585453 -0.690164346649635 -0.65024601249927 -0.764148362481752 -0.655020661667153 -0.613877870166423 -0.780636347518248 0.0775500279810219 -0.145858836225547 -0.0968834853007299 -0.704687127664234 -0.749024249927007 -0.713584128854015 -0.800651255839416 -0.763943935985401 -0.753813038978102 0.0488466576007299 -0.106470539245985 -0.0404696079182482 -0.70019223740146 -0.770889303357664 0.243506602122628 -0.666004487245256 -0.61945474919781 0.280011663220438 -0.762125627153285 -0.797513008759124 0.174245713571533 -0.803870567153285 -0.777847501167883 0.232922992798248 0.0250195580625547 -0.00587295726788321 0.0081130110569343 0.00756557709489051 -0.722577757810219 0.17153073919708 0.104845429167883
"21" "2" 0.269222161467153 -0.0202410606054015 -0.110856316583942 -0.709998373919708 -0.590995160234307 -0.69660666819708 0.153459147270073 0.245845175182482 0.411569676131387 -0.944192125693431 -0.969252369270073 -0.945657911313869 0.0895690532394161 0.00251773500562044 -0.0214892238709489 -0.792444026058394 -0.707981621007299 -0.839229550656934 0.0014341071459854 -0.128148160941606 0.0625631289343066 -0.823261385912409 -0.784384450948905 -0.626937651808905 -0.112858288522628 -0.0272772452879562 -0.0418890450729927 -0.843608766423358 -0.852481285912409 -0.84308371620438 -0.653597244336496 -0.714489563284672 -0.653597244336496 -0.714489563284672 -0.767439936861314 -0.781506407715328 -0.68158604389708 -0.767789163782482 -0.845951874744526 -0.867483088613139 -0.745562429131387 -0.623100135305839 -0.742189831605839 -0.697834312890511 -0.600607053181752 -0.696054209620438 -0.483053326248175 0.0233625209657372 -0.0303887578716058 -0.796412087518248 -0.708917596357664 -0.823197704452555 -0.807264582481752 -0.728934806277372 -0.853943508175182 -0.0338202694074453 -0.11909496969854 -0.10696266002635 -0.792808181751825 -0.78716514459854 -0.69776525640146 -0.83376584729927 -0.785942116277372 -0.641452969416788 -0.119005487337956 -0.302826028481022 0.0512433453941606 -0.715038361459854 -0.758819154233577 -0.0568139808007299 -0.764714053708029 -0.806112160948905 0.254450084589051 -0.795283181313869 -0.789754929138686 -0.142027371607299 -0.861521449270073 -0.885792261751825 0.209364235536496 -0.0107886775748905 -0.00905033831751825 -0.0239417500357664 0.0294464006576642 0.0873370959124088 -0.107087578613139 -0.320447251094891
"21" "3" 0.285182802029851 -0.0169136817502985 -0.106304320635075 -0.576499398425373 -0.525525422932836 -0.652503763014925 0.878348743880597 -0.34968763261194 -0.201031252164179 -0.968563140149254 -0.965064764179104 -0.944396382537313 0.0803878978955224 -0.000503468594738807 -0.00642196458686567 -0.648224202137313 -0.666948161860448 -0.732143880336269 -0.0551781711895522 -0.043578935433806 0.107348761231343 -0.787764780708955 -0.753732497537313 -0.75462150880597 -0.0929392552059702 -0.0515676230320896 -0.0622242434372388 -0.830076809179104 -0.797356883656716 -0.791703151343284 -0.554262582647761 -0.546794666216418 -0.554262582647761 -0.546794666216418 -0.674359608281343 -0.613339197818657 -0.692938487978358 -0.758496989179104 -0.800877397014925 -0.819317662985075 -0.614750785229851 -0.569937571397015 -0.663642592917164 -0.563156818485075 -0.533360257343284 -0.674682982026866 -0.203291745793761 -0.0250165617873134 0.0638371210109702 -0.661462642916418 -0.676638462895522 -0.713531338392537 -0.666161333835821 -0.67961512294403 -0.749187072752537 0.00665585069029851 -0.221803274351493 -0.135093320465672 -0.758774632089552 -0.741395108902985 -0.717234878880597 -0.798386228320896 -0.764119738208955 -0.791065919253731 -0.199287975405224 -0.149262839765746 -0.0806952123992537 -0.558571742671642 -0.611067185896269 0.0668718309354478 -0.606914436504627 -0.624307352959702 0.197478061165522 -0.771910461119403 -0.792186352462687 -0.0503534116574627 -0.813145555074627 -0.841349975298507 0.173949711486567 0.0222158868366418 -0.0293492135328358 0.0588473269880597 0.0294151328089552 -0.610819675820895 0.325144168283582 0.162041696044776
"22" "1" 0.275833038407407 -0.014210064485213 -0.106374744564815 -0.565400621787037 -0.490018434856759 -0.61762232875 0.880531504259259 0.00913586757407407 0.191107229462963 -0.971002017685185 -0.958234820342593 -0.939534641398148 0.0731059115778704 0.0147109705902778 -0.00539247521518518 -0.548266264961111 -0.457792502418519 -0.6953586075 -0.0203603792462963 -0.0864859214935185 0.0792006698407407 -0.698897134444444 -0.752607153425926 -0.607863940703704 -0.113270606228704 -0.0380178715833333 -0.0539605556787037 -0.662387148055556 -0.840401481203704 -0.662116013527778 -0.510104147965926 -0.599463570687037 -0.510104147965926 -0.599463570687037 -0.55243066455463 -0.508530051967593 -0.630525655935185 -0.702206737592593 -0.762513819351852 -0.774871517407407 -0.604111151286111 -0.477453208823148 -0.652142120388889 -0.55141138990463 -0.530516285450926 -0.630064379 -0.186432415476852 0.127305448916667 0.073173931537037 -0.57876829562037 -0.484761380277778 -0.680011875925926 -0.5573921847 -0.465820665347889 -0.709498851851852 0.07977143285 -0.0683115397333333 -0.0220680032731481 -0.622633104898148 -0.764094131944444 -0.579998255805556 -0.723462760462963 -0.748272364907407 -0.653803995 -0.0385197375184259 -0.2055084228 -0.0388840485698148 -0.551686495726852 -0.69449857425 0.125794326793259 -0.528125638046296 -0.487726285459259 0.160604035161111 -0.733208266851852 -0.733572096944444 -0.00864284190740741 -0.797255549907407 -0.763392273518519 0.171415283231481 -0.00476518666018519 0.00874655379268519 -0.00482459068518519 0.0166568473969444 -0.667109728703704 0.0757792974333333 -0.115472456462963
"22" "2" 0.268329336647368 -0.0189048226419298 -0.113287743578947 -0.567779261825702 -0.484675944938597 -0.635928537337719 0.0633813555263158 0.275369502017544 0.452224294304123 -0.933147993245614 -0.952487621895614 -0.937963162894737 0.079824382 0.0164283287846491 -0.0153374445079825 -0.616002199263158 -0.624466710687719 -0.78927617245614 0.0365725268224561 -0.125319823287719 0.0973788433192982 -0.715270780915789 -0.787818153245614 -0.647543624885965 -0.117978830607105 -0.0378012417682456 -0.0692351401929825 -0.760105565350877 -0.878715682192982 -0.808079996403509 -0.513049859649123 -0.632852392508772 -0.513049859649123 -0.632852392508772 -0.64865924172193 -0.638513104504386 -0.632401049747368 -0.658149791161403 -0.829336122105263 -0.864202708508772 -0.622784213317544 -0.536394245783333 -0.686672131201754 -0.548607368548246 -0.491596993402632 -0.63743372597807 -0.220723174464202 0.0428499050996491 0.123516325980702 -0.62645046173421 -0.630751561523684 -0.765903654210526 -0.640215672673246 -0.644748883449298 -0.811682767719298 0.0635311171311403 -0.176687435131579 -0.0332790268649123 -0.674136946719298 -0.802315019210526 -0.668738649894737 -0.729650014745614 -0.781353134561404 -0.673716327692983 -0.14885808477807 -0.15335268214386 -0.0147001987985965 -0.619192709388596 -0.699899503429825 0.170640100105263 -0.62486693430614 -0.659301380140351 0.201007870626316 -0.733788636403509 -0.669515237859649 -0.132505889769298 -0.862928410263158 -0.875924315350877 0.168093409701754 0.0336988892438597 0.00873069770438597 -0.109015255708772 0.0644901256350877 0.107093038245614 -0.134894041666667 -0.348225161338596
"22" "3" 0.281019353323232 -0.0172903630838485 -0.105857735013131 -0.500048274242424 -0.499964001373737 -0.718027496262626 0.942339331919192 -0.224890193939394 0.0356247879353535 -0.97406912969697 -0.961896601010101 -0.939873409494949 0.0848149625050505 0.0145046653867677 0.00010538093 -0.589256147686869 -0.59878901330303 -0.798324821717172 -0.0458623380676768 -0.0692644694656566 0.0648827362222222 -0.670386915211111 -0.814019597878788 -0.713249943131313 -0.0948370220676768 -0.0397061524222222 -0.050164503299596 -0.700673126606061 -0.859583747777778 -0.753938502222222 -0.487241521919192 -0.54963584467697 -0.487241521919192 -0.54963584467697 -0.627549626937374 -0.622439278253636 -0.65151848790101 -0.66919307490202 -0.789867580707071 -0.839385496565657 -0.552838521777778 -0.50918758820202 -0.726445015858586 -0.481839481919192 -0.526905821949495 -0.736530901111111 -0.129435597245455 -0.0676052928279798 0.039378233559596 -0.606494438355556 -0.607032399220202 -0.774646275555556 -0.608142147586869 -0.618300684333333 -0.821246525555556 0.0556098592828283 -0.300549869212121 -0.0892500304939394 -0.618260584171717 -0.808618585757576 -0.683268831989899 -0.688826537313131 -0.819688068585859 -0.750440507878788 -0.318771184991717 -0.250109561311919 -0.10806070659899 -0.547382176860606 -0.621477726280808 0.00114350046666667 -0.602572157239394 -0.651881737676768 0.118398378517172 -0.716193291010101 -0.697182869646465 -0.264741999335354 -0.82842606 -0.867928985555556 0.00710547157171717 -0.0144120280161616 -0.00643754029191919 0.101953113959596 -0.0204480654161616 -0.783516997171717 0.238419136464646 -0.00322737361212121
"23" "1" 0.273286506141732 -0.0157021772204724 -0.108256589314961 -0.674449637165354 -0.55588737507189 -0.408588331530709 0.938042520866142 -0.00995943763779528 -0.0409470840732283 -0.981142680629921 -0.963534462204724 -0.928147590472441 0.0870971228518898 0.0123466885758661 -0.00168329257818898 -0.633705211622047 -0.561076529625984 -0.536188586540157 -0.0546251424629921 -0.0663825313440945 0.0846055465397638 -0.754565119685039 -0.387113946826772 -0.611254530711811 -0.0786569096102362 -0.0472744522070866 -0.0679490573581102 -0.697605919291339 -0.387627217598425 -0.703037787244094 -0.551427060862205 -0.59281003007622 -0.551427060862205 -0.59281003007622 -0.557160395273228 -0.53379388607874 -0.50710288000937 -0.425818692710236 -0.522855547779528 -0.408088321394016 -0.656055060687402 -0.544165943433071 -0.4665751258 -0.682410291889764 -0.592457171543307 -0.425858700351968 -0.101397860587244 0.119733646368504 0.101417753182677 -0.662076185496063 -0.595961396567717 -0.547366529023622 -0.637201112582677 -0.552818446083465 -0.526516775213386 0.0275676424566929 -0.153025634679528 -0.153072592985827 -0.680045134409449 -0.422047097533071 -0.607499310774803 -0.778752993779528 -0.372169787728346 -0.64875265284252 0.0343024682480315 0.0331076972062992 0.0483402185291339 -0.55022322589685 -0.685741743937008 0.217813106838583 -0.529971837631496 -0.541751605522047 0.177328421829764 -0.423908099325984 -0.531160718982677 0.257423788848032 -0.456988935474016 -0.390202301103937 0.110562006377953 0.0203386901249606 -0.0367913539985827 0.0320859554275591 -0.0533462889070866 -0.79190255488189 0.0905253577480315 0.0502486442047244
"23" "2" 0.264069026809756 -0.0261040013586179 -0.113641539421951 -0.661176722717073 -0.552904756602195 -0.527896187098374 0.120509772357724 0.167712850650407 0.39024151601626 -0.941893326422764 -0.95280821902439 -0.945801257723577 0.078695005704878 0.0255658887145528 0.00292491880162602 -0.72888847098374 -0.714792788463415 -0.745598092357724 0.0330814409489431 -0.107752795691057 0.0515228898788618 -0.803065449430894 -0.683250666178862 -0.589109637660976 -0.10529562799187 -0.0435264351056911 -0.0747628635609756 -0.803953399918699 -0.777951375691057 -0.807849460406504 -0.568556912408943 -0.673441973495935 -0.568556912408943 -0.673441973495935 -0.706772945934959 -0.727963562845528 -0.620658379336829 -0.71238836296748 -0.785454171869919 -0.803005711382114 -0.680858303479675 -0.606789044052846 -0.601467864657724 -0.654661592674797 -0.554543511967154 -0.525795657205447 -0.42116547966748 -0.0406514602191463 0.0903019092382114 -0.728898403512195 -0.713744956821138 -0.718786861707317 -0.754417045609756 -0.737441471626016 -0.771324556341463 0.00506270297642277 -0.0906304239560163 -0.0490566257886179 -0.751860799276423 -0.687338176130081 -0.643725692356098 -0.820031425121951 -0.684084757073171 -0.610875953604065 0.0401702074963415 -0.142765789942276 -0.00215273985528455 -0.662425232552846 -0.731072844552845 0.0164053178349593 -0.702736438886179 -0.76586554097561 0.25939183008374 -0.723325495556098 -0.756462676 0.0928213307829268 -0.789816842764228 -0.836908639918699 0.229154455306504 0.0220874546449593 0.00896516164390244 -0.0672725240926829 0.0285339886666667 0.0694271429268293 -0.0398395366666667 -0.342368259430894
"23" "3" 0.283209952311475 -0.0170675048736885 -0.105380862749262 -0.529714278487705 -0.486297029875738 -0.416273201237705 0.921563116639344 -0.114138114003279 -0.192665434784098 -0.96964107704918 -0.964543818032787 -0.928914326639344 0.0673988633237705 0.0224990666882787 -0.00338495199370492 -0.459922228476229 -0.582662176305738 -0.52893136418041 -0.0438421942131967 -0.0741149090241803 0.0877401531065574 -0.709245476311475 -0.433791015713115 -0.628790436434426 -0.106813652961475 -0.0388498282508197 -0.0435370145631148 -0.685174225573771 -0.477143778635246 -0.711651374262295 -0.477221579709016 -0.428474559303279 -0.477221579709016 -0.428474559303279 -0.495480387918852 -0.414053074715574 -0.505756691390164 -0.491002563791803 -0.564721189405738 -0.515654385467213 -0.457323981286066 -0.49419365977459 -0.402652289270492 -0.562284160667213 -0.514856984019098 -0.474234471159016 -0.106267231144262 0.00717205066303279 0.0777622917310656 -0.45885200022377 -0.575609269090164 -0.470603346160656 -0.512478531482787 -0.623298584262295 -0.587741523645082 0.019126202692623 -0.129471386517787 -0.134316056080328 -0.623165312983607 -0.385516398731148 -0.602035265555738 -0.73849023452459 -0.471413241609836 -0.672847676131148 -0.15295345155082 -0.0712610170090164 -0.118106778720492 -0.372477380319672 -0.552549476437705 0.108398115790984 -0.394489749803279 -0.444112324270492 0.171507501409262 -0.459730415889344 -0.612368948040984 0.11022282547541 -0.509051180854098 -0.560443257647541 0.169749641829508 -0.0282176450802459 -0.00500011091229508 0.0715160018114754 -0.0275400742262295 -0.781578426065574 0.162395217786885 0.158697031204918
"24" "1" 0.275089160793651 -0.0174612999133333 -0.106518709888889 -0.751306296666667 -0.587022224710318 -0.649464575555556 0.938079522380952 0.0453696373650794 -0.00573593254444444 -0.986655312777778 -0.967497349285714 -0.963138048968254 0.0748873972309524 0.00815424110719841 -0.00596962036166667 -0.757162276190476 -0.667776027460318 -0.757508487380952 -0.0443182322690476 -0.0707923051063492 0.0879415097460318 -0.800525712380952 -0.752035846031746 -0.706538195793651 -0.0801502366738095 -0.0450693864888889 -0.0619017344714286 -0.760975531349206 -0.770884096507937 -0.791047354523809 -0.661028827380952 -0.741577234444444 -0.661028827380952 -0.741577234444444 -0.715886377619048 -0.720462536904762 -0.706133192539683 -0.782647249126984 -0.768751366190476 -0.790623718333333 -0.760701230238095 -0.613125512785714 -0.680444729365079 -0.747883741587302 -0.599526349269841 -0.659911942222222 -0.15259873122381 -0.0304165832920635 0.0651621883660317 -0.768259819126984 -0.690885873174603 -0.746265249365079 -0.767577789761905 -0.665221545071429 -0.767406987936508 -0.0152154756833333 -0.250104186333333 -0.186962167052381 -0.747516812142857 -0.75041599547619 -0.706211809761905 -0.817664636507937 -0.755136102063492 -0.73371045515873 -0.00321847904293651 -0.129848009802381 -0.128592696346111 -0.722963801904762 -0.792963276666667 0.121636309555873 -0.724009033333333 -0.717417238174603 0.238145451779365 -0.773839242142857 -0.830516695634921 0.105776408000079 -0.797861887460317 -0.795995368333333 0.210871325421349 0.00970042020309524 -0.0499958157194444 0.0208619670960317 -0.083309422568254 -0.795186121428571 0.0517405617563492 0.0251573841468254
